time,BS,PV,NPV,TCW,water
1995-12-23 23:29:04.000000,23.542033872327377,32.017779140163995,39.84213349681968,3.0653689937926276,1.5326844968963138
1996-01-15 23:36:53.500000,18.201334048915125,36.862684965115385,37.26903319788392,2.3000843364256687,5.366863451659894
1996-02-16 23:39:06.500000,16.849367573783056,36.86469911843618,40.91989267918743,0.76657723265619,4.59946339593714
1996-03-03 23:40:10.500000,14.205593116164719,36.45513214505225,48.57098955132145,0.7682851874615857,0.0
1996-04-04 23:42:13.500000,16.31102241326374,38.24071231194351,40.075222597482345,5.3730426773104085,0.0
1996-04-29 23:37:34.000000,12.702433034001073,44.31652467572338,42.98104229027553,0.0,0.0
1996-05-06 23:44:09.500000,17.842355466952924,37.24888820733017,41.07498849869653,3.8337678270203965,0.0
1996-06-23 23:46:49.500000,10.288476292772748,42.534908700322234,41.8060457265613,5.370569280343716,0.0
1996-07-02 23:41:06.500000,12.759757687293922,38.570661759067555,44.06870638754697,4.6008741660915575,0.0
1996-08-10 23:49:21.500000,17.404650448929477,37.80216407029391,43.25838385388688,1.5348016268897247,0.0
1996-08-26 23:50:12.500000,13.499616270145816,40.828856485034535,37.99693016116654,5.372217958557175,2.302379125095932
1996-09-04 23:44:32.000000,15.665416698553605,31.200734675135838,35.5322568301829,13.009872197137826,4.591719598989822
1996-09-20 23:45:24.500000,15.66495674144399,30.648495521016766,31.483041114769154,12.250210550493836,9.953296072276242
1996-10-13 23:52:47.500000,14.071924868290447,23.944414751469804,26.86111323203787,19.851874475070627,15.270672673131253
1996-10-22 23:47:03.500000,16.36891128416552,25.057260650480984,28.034814475492436,16.796457474423573,13.742556115437468
1996-10-29 23:53:35.000000,15.133485888634631,19.336384439359268,21.289092295957285,26.697177726926014,17.54385964912281
1996-11-23 23:48:33.500000,17.831712732562586,31.00834545593752,32.78462598575913,11.484572391087971,6.890743434652783
1996-12-09 23:49:20.500000,14.386072083078801,20.876603543066583,31.902871105681125,18.32620647525962,14.508246792913864
1997-01-01 23:56:37.500000,23.187183811129845,32.13245439215085,36.24865859267208,2.2995554192856047,6.132147784761612
1997-01-10 23:50:52.000000,24.187365838699787,32.45170193192272,43.3609322293775,0.0,0.0
1997-01-17 23:57:22.500000,21.000996397639305,33.356327125009585,35.67870008431056,1.532919445083161,8.431056947957385
1997-01-26 23:51:35.500000,18.842024539877304,40.09202453987731,34.16411042944786,5.368098159509203,1.5337423312883438
1997-02-02 23:58:04.500000,19.31652746915945,36.25009577810129,32.94000459734886,3.064899241437437,8.428472913952954
1997-02-11 23:52:17.500000,20.716856858390138,36.48617599754921,31.308876464731565,3.829363559776365,7.65872711955273
1997-02-27 23:52:56.500000,17.769767620216278,39.43553953524044,32.05767313444283,3.0677199171715626,7.669299792928906
1997-03-15 23:53:34.500000,17.935157507472983,44.301371962903346,30.098873304207867,5.365218057791063,2.2993791676247413
1997-06-19 23:56:57.500000,12.94072657743786,33.22370936902486,37.00956022944551,10.707456978967496,6.118546845124283
1997-07-05 23:57:31.500000,13.58962553713935,33.85512584407612,37.97575199508901,8.440761203192142,6.138735420503377
1997-07-13 00:03:56.500000,13.910841709506638,31.543006214992715,37.66592495971764,7.672830507174097,9.207396608608917
1997-07-29 00:04:29.000000,18.055555555555557,30.762737875997548,38.90423572744015,5.371393492940454,6.906077348066299
1997-08-22 23:59:06.500000,18.342016549187868,33.136684033098376,39.32730615997549,6.129328838492186,3.064664419246093
1997-09-23 12:00:08.635006,21.177733476460663,30.25609569084496,43.19889587486582,3.0670142616163165,2.300260696212237
1997-12-29 00:02:28.500000,22.615301972220088,30.780446627273424,43.53464814672704,3.0696032537794493,0.0
1998-01-05 00:08:49.000000,18.55519729771227,32.14340549669891,49.30139720558883,0.0,0.0
1998-01-14 00:02:49.500000,9.471990190819218,36.485554448616746,54.04245536056402,0.0,0.0
1998-01-21 00:09:08.500000,18.140676536012883,33.259185395413056,48.600138068574054,0.0,0.0
1998-02-06 00:09:30.500000,16.500383729854182,36.009209516500384,47.49040675364543,0.0,0.0
1998-02-22 00:09:48.500000,17.040393180771005,38.39655966825373,44.56304715097527,0.0,0.0
1998-03-03 00:03:45.500000,16.495241019342952,38.44795824378263,45.05680073687442,0.0,0.0
1998-03-10 00:10:03.500000,18.573072497123132,35.21288837744534,46.21403912543153,0.0,0.0
1998-03-19 00:04:01.500000,15.223903525616409,37.86005069513788,46.91604577924572,0.0,0.0
1998-04-04 00:04:13.500000,15.795131690086773,36.81179451739231,47.39307379252093,0.0,0.0
1998-04-20 00:04:25.500000,6.106167536054004,43.70205584535133,50.191776618594666,0.0,0.0
1998-05-13 00:10:57.500000,9.896432681242809,38.41963943229766,51.683927886459536,0.0,0.0
1998-07-16 00:11:48.500000,17.573574494175354,29.95861434702637,52.467811158798284,0.0,0.0
1998-08-10 00:05:47.500000,16.898059369486845,31.149804402853416,51.95213622765974,0.0,0.0
1998-09-27 00:06:12.000000,20.56046065259117,26.71017274472169,52.72936660268714,0.0,0.0
1998-11-14 00:06:23.500000,18.32553142506331,27.472949121326067,52.66671782672089,1.5348016268897247,0.0
1998-11-30 00:06:22.500000,19.829637019415237,28.723812447241194,51.44655053334357,0.0,0.0
1998-12-07 00:12:31.000000,17.948914627598374,30.19099486078085,51.86009051162077,0.0,0.0
1998-12-16 00:06:19.500000,16.759990795428397,33.01373015264248,50.226279051929126,0.0,0.0
1998-12-23 00:12:36.500000,15.903688367456484,31.631009891879458,52.46530174066406,0.0,0.0
1999-01-17 00:06:21.500000,13.328220858895703,32.07055214723926,54.601226993865026,0.0,0.0
1999-02-02 00:06:27.500000,14.787544101856115,32.098481362172116,53.11397453597178,0.0,0.0
1999-02-09 00:12:44.000000,14.022847504408494,28.705052518592346,57.27209997699916,0.0,0.0
1999-03-13 00:12:36.000000,23.39805080193385,25.707927250402886,50.89402194766326,0.0,0.0
1999-03-22 00:06:17.500000,10.383435582822084,30.866564417177912,58.75,0.0,0.0
1999-03-29 00:12:18.500000,16.687144831823066,29.334971586545844,53.97788358163108,0.0,0.0
1999-04-14 00:12:16.500000,14.705431113838602,29.963178889229823,55.33138999693157,0.0,0.0
1999-04-23 00:06:06.500000,17.354294478527606,30.66717791411043,51.978527607361954,0.0,0.0
1999-05-16 00:12:01.500000,22.058484918259268,25.73489907130248,52.20661601043825,0.0,0.0
1999-06-10 00:05:20.500000,15.831478781367508,31.824111733558436,52.34440948507405,0.0,0.0
1999-07-28 00:05:05.500000,16.357219579561146,29.637870185668252,54.0049102347706,0.0,0.0
1999-08-04 00:11:15.500000,23.229766014576143,24.135021097046415,52.635212888377445,0.0,0.0
1999-08-05 00:20:16.500000,19.198279834126865,28.651512824450933,52.1502073414222,0.0,0.0
1999-08-13 00:05:00.500000,18.944623408498238,26.231017027151402,54.82435956435037,0.0,0.0
1999-08-21 00:20:14.000000,26.175476336816228,24.27781192378611,49.546711739397665,0.0,0.0
1999-08-29 00:04:40.500000,17.220474253702708,25.17842068912593,57.60110505717137,0.0,0.0
1999-09-30 00:03:53.500000,20.80742958016732,23.95425589070535,55.23831452912733,0.0,0.0
1999-10-24 00:20:13.500000,26.16435202946367,27.95212153763524,45.11624338218369,0.7672830507174098,0.0
1999-11-01 00:03:36.000000,21.227935533384496,30.276285495011514,48.49577897160399,0.0,0.0
1999-11-08 00:09:32.500000,21.721437346437344,30.620393120393118,47.658169533169534,0.0,0.0
1999-11-17 00:03:00.500000,22.514575023013197,27.738570113531757,49.74685486345505,0.0,0.0
1999-11-24 00:08:55.500000,20.19193857965451,29.712092130518236,49.32821497120921,0.7677543186180422,0.0
1999-12-02 00:26:21.500000,28.15854032505366,25.858632321373808,45.98282735357252,0.0,0.0
1999-12-18 00:26:29.500000,25.172678434382195,30.09209516500384,44.735226400613975,0.0,0.0
2000-01-03 00:26:22.500000,21.709414836430653,31.385347872830593,46.90523729073875,0.0,0.0
2000-01-12 00:20:12.500000,23.80732887762157,30.95183221940539,45.24083890297303,0.0,0.0
2000-01-19 00:26:19.500000,23.56418918918919,27.687346437346438,48.74846437346437,0.0,0.0
2000-02-13 00:20:06.500000,22.86131162647827,30.12594071571187,47.01274765780986,0.0,0.0
2000-03-07 00:26:07.500000,23.204419889502763,27.96193984039288,48.83364027010436,0.0,0.0
2000-03-23 00:26:09.500000,14.814246238870126,36.091495241019345,49.094258520110536,0.0,0.0
2000-05-10 00:25:40.500000,17.379617540895477,37.37808156055603,45.24230089854851,0.0,0.0
2000-06-27 00:25:14.500000,16.874039938556066,36.359447004608306,45.23041474654379,0.7680491551459294,0.7680491551459294
2000-07-06 00:18:57.500000,19.893960350391886,34.25541724296911,45.0822191486092,0.7684032580298141,0.0
2000-07-22 00:18:42.500000,15.727663494012894,35.423702793982194,48.84863371200491,0.0,0.0
2000-09-15 00:24:08.500000,23.1613695685552,30.746199907876555,45.32473514509443,0.7676953784738216,0.0
2000-11-18 00:23:53.000000,20.540374577832363,28.546208167024865,49.37826220448265,0.7675775253300583,0.7675775253300583
2000-11-27 00:17:44.500000,30.68417415342087,24.37226445519465,44.175689165322886,0.7678722260615832,0.0
2000-12-04 00:23:52.500000,27.551255471089608,27.267142747446822,44.41372955540198,0.7678722260615832,0.0
2000-12-20 00:23:58.500000,17.60552570990023,27.46738296239447,54.92709132770529,0.0,0.0
2000-12-29 00:17:48.500000,26.76391554702495,22.641074856046064,46.75623800383877,2.3032629558541267,1.5355086372360844
2001-01-05 00:23:57.500000,31.90574871440633,25.527669045974367,41.799063627292966,0.7675186123263489,0.0
2001-01-14 00:17:51.000000,24.489795918367346,26.722418290624518,45.71888905938316,3.0688967316249807,0.0
2001-01-21 00:24:03.500000,29.542835190165196,27.998463311563576,41.69035728006146,0.768344218209758,0.0
2001-01-30 00:17:52.500000,27.744909719554368,32.83903188628506,37.87936995774107,0.7683442182097582,0.7683442182097582
2001-02-06 00:23:57.500000,18.41277150970911,34.28505641261801,44.2320976283675,3.0700744493053955,0.0
2001-02-15 00:17:47.500000,20.975909160656744,34.3486266687126,39.30489489028694,5.370569280343716,0.0
2001-02-22 00:23:56.500000,21.06394411606663,36.37061487679435,36.424349428110844,6.1410915790281715,0.0
2001-03-03 00:17:42.500000,26.183715754738696,33.7119177346328,35.49996162995932,3.0696032537794493,1.5348016268897247
2001-03-19 00:17:35.500000,25.078634445723054,35.03644035289605,34.514767932489455,2.3014959723820483,3.068661296509398
2001-04-04 00:17:24.500000,27.903584862209264,33.72994549781224,33.760650955707376,2.302909342135565,2.302909342135565
2001-04-20 00:17:28.500000,36.304998848191666,31.536512324349232,32.15848882745912,0.0,0.0
2001-04-27 00:23:37.500000,24.326393141457444,26.1558481322719,29.61573790569504,17.605633802816904,2.2963870177587267
2001-05-13 00:23:28.500000,21.558541266794627,32.783109404990405,36.44529750479846,6.142034548944338,3.071017274472169
2001-06-30 00:22:53.500000,24.177593742811133,30.971551261406333,31.815044858523123,6.901311249137336,6.134498888122077
2001-07-16 00:22:53.500000,19.154648665234735,37.457809143909174,35.71647744706965,5.369745320650505,2.301319423135931
2001-09-02 00:22:12.500000,15.040245304714453,35.27788424683788,35.11690302798007,11.498658489842853,3.0663089306247606
2001-09-18 00:22:00.500000,27.694312432929635,31.879503296029434,30.46144412080331,8.431703204047217,1.533036946190403
2001-10-20 00:21:51.500000,25.283916513198285,29.542664211172497,38.26734192756292,2.3020257826887662,4.6040515653775325
2001-11-14 00:15:50.500000,28.97727272727273,22.51228501228501,43.90356265356265,1.5356265356265355,3.071253071253071
2001-12-16 00:16:01.500000,32.310524700828466,23.20497084995397,39.114759128567044,4.602638846271862,0.7671064743786437
2001-12-23 00:22:14.500000,32.53901145360904,24.421554308555613,38.4272426781459,3.8434929664078714,0.7686985932815743
2002-01-17 00:16:09.500000,26.60015349194167,23.921719109746736,49.478127398311585,0.0,0.0
2002-01-24 00:22:25.500000,25.768049155145928,25.368663594470046,48.863287250384026,0.0,0.0
2002-02-18 00:16:13.500000,26.116653875671524,25.755947812739834,48.127398311588635,0.0,0.0
2002-02-25 00:22:29.500000,26.44799508373022,27.354432324473805,46.19757259179597,0.0,0.0
2002-03-06 00:16:17.500000,26.025188143142376,28.444171402242358,45.530640454615266,0.0,0.0
2002-03-13 00:22:27.500000,25.910278076509453,28.760178214779543,45.32954370871102,0.0,0.0
2002-03-22 00:16:09.500000,27.151301143778305,30.260228755661323,42.58847010056038,0.0,0.0
2002-04-23 00:16:07.500000,24.900092222563785,29.372886566246542,45.727021211189665,0.0,0.0
2002-05-25 00:16:02.500000,26.684077118058227,23.10469314079422,46.37068899301022,3.840540748137338,0.0
2002-06-26 00:15:47.500000,26.62621918439444,25.835189309576833,47.53859150602872,0.0,0.0
2002-07-12 00:15:45.500000,27.186924493554326,25.460405156537753,47.352670349907925,0.0,0.0
2002-08-04 00:21:44.500000,17.768055875354978,29.2194335712641,53.01251055338092,0.0,0.0
2002-08-13 00:15:32.500000,27.485020740513132,23.01428790904901,49.500691350437855,0.0,0.0
2002-09-05 00:21:32.500000,17.40263722784422,28.03587856485741,54.56148420729837,0.0,0.0
2002-09-30 00:15:06.500000,29.52644101619464,17.591526594519916,52.88203238928544,0.0,0.0
2002-10-07 00:21:15.500000,28.093594169543536,17.836593785960876,54.06981204449559,0.0,0.0
2002-10-16 00:15:05.500000,34.16320885200554,16.651298601506074,49.185492546488405,0.0,0.0
2002-11-01 00:15:11.500000,31.816786865121994,14.761393279116158,53.42181985576187,0.0,0.0
2002-11-08 00:21:25.500000,16.59827055547413,6.83716840099663,76.56456104352924,0.0,0.0
2002-11-17 00:15:22.500000,37.2350374064838,15.975685785536161,46.78927680798005,0.0,0.0
2002-11-24 00:21:42.500000,30.73951008422842,15.879761996754501,53.380727919017076,0.0,0.0
2002-12-03 00:15:37.500000,32.59617599631422,19.33502265223067,48.06880135145512,0.0,0.0
2002-12-19 00:15:38.500000,33.95241749808135,16.93783576362241,49.10974673829624,0.0,0.0
2003-01-04 00:15:41.500000,34.21113243761996,18.449136276391556,47.33973128598848,0.0,0.0
2003-01-11 00:21:55.500000,33.407538189913254,20.058340370000767,46.53412144008597,0.0,0.0
2003-01-27 00:22:02.500000,31.03395298817022,26.05622983561223,42.909817176217544,0.0,0.0
2003-02-05 00:15:59.500000,29.821058290453884,23.29314184778435,46.885799861761775,0.0,0.0
